""	"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"1"	"XM_060038104.1"	342.207000946391	-0.691557898508832	0.148380346020929	-4.66051474188072	3.15419567379487e-06	0.000282766190551961
"2"	"XM_060064921.1"	84.2354070838182	-0.804146008582908	0.205564432333349	-3.91007986495188	9.22656098797472e-05	0.00374929038991112
"3"	"XM_060038440.1"	213.78504606199	-1.02146456716225	0.177488155560334	-5.75380801763545	8.72552433881181e-09	2.42133300402028e-06
"4"	"XM_060039114.1"	114.781528222202	-0.939037520511714	0.181550865278363	-5.16962350481435	2.34566074451112e-07	3.45943951760417e-05
"5"	"XM_060057878.1"	81.8736326241766	0.751596669385771	0.233779973492052	3.22075229017033	0.00127854603871681	0.0254142657460297
"6"	"XM_060051825.1"	118.179456258195	0.964984519670952	0.151355964487331	6.37308026690427	1.85268855975115e-10	1.05659686367371e-07
"7"	"XM_060038802.1"	43.7161097685954	-0.652017736161176	0.156209395898932	-4.17330550013256	3.0021195752215e-05	0.00164882036045369
"8"	"XM_060048059.1"	238.998729998923	-0.73796685227497	0.182517336320589	-4.04241262602164	5.29040287353733e-05	0.00250336115992229
"9"	"XM_060039902.1"	81.5936301480491	-0.901641228654681	0.263174104533129	-3.42293233862865	0.000619494954724104	0.0150154292233951
"10"	"XR_009524731.1"	28.1662712086651	0.96759386283575	0.210782083921601	4.58684745568588	4.49989219869066e-06	0.00037659812091423
"11"	"XR_009523845.1"	17.1422999886704	0.849671577065929	0.274229458229555	3.16494084258225	0.00155114484981118	0.0289501282146175
"12"	"XM_060037177.1"	1464.24533235897	0.963776813114206	0.145050872278891	6.64494003808704	3.03340540107298e-11	2.36942666328256e-08
"13"	"XR_009527943.1"	93.5735209631866	0.707090564723379	0.171534877818464	4.12085271532627	3.7747269149267e-05	0.00194691985561841
"14"	"XM_060057369.1"	77.8316599322591	0.768891029671392	0.254940456897212	3.02862000663853	0.00245673481077947	0.0398557978148762
"15"	"XM_060068482.1"	1135.09793341652	-0.686305821739999	0.15936662756411	-4.30610460698331	1.66154507301488e-05	0.00104587968475215
"16"	"XM_060050365.1"	761.035305765927	-0.829471609365356	0.2379493901874	-3.48401623445123	0.000493949525532956	0.0128609820907284
"17"	"XR_009525704.1"	34.2071472331245	0.873963556093831	0.275050147609305	3.28036661185851	0.0010367227462864	0.0219082993178159
"18"	"XM_060039199.1"	13.6720580769679	0.821935864711263	0.24120247118181	3.39568912692114	0.000684560617689937	0.0161849053812574
"19"	"XM_060066645.1"	172.10059374196	-0.634202003943048	0.180371882970233	-3.51439478311954	0.000440757240363807	0.011811397966039
"20"	"XM_060062592.1"	7490.67115861806	0.639482118110967	0.118474748895462	5.39778465384654	6.74687782237112e-08	1.29356048430734e-05
"21"	"XM_060046440.1"	68.2959789553718	-0.711605792247106	0.206231737352276	-3.45187402956692	0.000556707569321538	0.0139018200327031
"22"	"XM_060043675.1"	125.268983328458	1.00161382538081	0.187073746947433	5.35573134490663	8.52110409495068e-08	1.54922487381474e-05
"23"	"XM_060056708.1"	4931.90859567385	-1.15067090391739	0.11871628881118	-9.69207216980207	3.25849335465975e-22	3.43608124248871e-18
"24"	"XR_009528446.1"	306.483798416297	-0.829823806112539	0.242282247116537	-3.42324957527473	0.000618772368947799	0.0150154292233951
"25"	"XM_060058955.1"	36.8215501828041	0.596956528082346	0.159367084420395	3.74020739979047	0.000183868476118707	0.00627629882572286
"26"	"XM_060043185.1"	25.0243299782764	0.844677841546213	0.256986225905319	3.29273474218775	0.000992180337126272	0.0212934119195562
"27"	"XM_060049632.1"	205.255173641377	-0.580423183974995	0.192094583855444	-3.02054872396208	0.00252317108231721	0.0405283154044707
"28"	"XM_060070233.1"	96.9244375108641	0.652199801647041	0.199679396673763	3.26593274824079	0.0010910415747558	0.0226477035547243
"29"	"XM_060074702.1"	4591.74016798144	-0.724194844697079	0.209703066132222	-3.45209397795126	0.000556253949218895	0.0139018200327031
"30"	"XM_060069918.1"	15.207392270949	-0.60803911392175	0.161235003680581	-3.76414997029302	0.000167116572273557	0.00586437355948305
"31"	"XM_060058410.1"	16.5910827657268	-0.639156480207668	0.217500625997694	-2.93352110506429	0.00335140868211891	0.0498457045880733
"32"	"XR_009525082.1"	13.4118300966361	0.831772346116699	0.264560873912185	3.16946642899376	0.00152719099267397	0.0289124398882352
"33"	"XM_060050151.1"	113.218021442944	-1.12034857648332	0.229774548568886	-4.87329967548004	1.09749549031185e-06	0.000120553020263943
"34"	"XM_060054717.1"	13.3142869396902	-0.866009984624007	0.216655335233005	-3.98106571435847	6.86069771728946e-05	0.00302889743429761
"35"	"XR_009525088.1"	53.0229300949309	0.853532278017216	0.270801532123489	3.17876424531982	0.00147904335396013	0.0283830976660775
"36"	"XR_009526282.1"	28.4337949256669	0.631138529471938	0.191806993859313	3.28780182575826	0.0010097288915853	0.0215538282626862
"37"	"XM_060061765.1"	17.8114230800161	0.809262821984326	0.275207144383564	3.02144234935721	0.00251573541322764	0.0404708691951367
"38"	"XR_009525148.1"	60.6420862792616	0.894368588272366	0.248169813763302	3.61140384238723	0.000304544001918249	0.0090292139033371
"39"	"XM_060070848.1"	102.290818893078	-0.645889093949396	0.21923476151941	-2.9447446760857	0.00323221269774183	0.048830491257432
"40"	"XM_060035823.1"	151.758047313716	0.732699527062524	0.211539386246727	3.46343162541661	0.000533332121517229	0.0135845101966164
"41"	"XR_009526878.1"	412.881478328017	-0.779738282456871	0.238546105060912	-3.26649188236971	0.00108888929696753	0.0226252958355125
"42"	"XM_060039078.1"	81.9292324051329	0.783118062710161	0.219794353203451	3.56850767945293	0.000359020332536389	0.0101361965370715
